Date,BTC,trend,ETH,XRP,LTC,EOS,ADA,DOGE,TRX,XLM,ZEC,ZRX,ETC,VET,DASH,IOTA,NEO,QTUM,KNC,MANA,XMR,BNB,ICX,LINK,XEM,ONT,BAT,OMG,REP,ARDR,SNT,BTS
2018/5/1,"9,074.90",0,671.26,0.83491,148.207,18.7492,0.357734,0.005116,0.092611,0.43802,291.75,1.19023,21.4983,4.554607,479.2,1.98763,84.1538,21.9946,2.6019,0.1847,239.485,14.16,4.37405,0.56,0.404,0.36637,0.45525,17.0506,39.06,0.39773,0.155958,0.36637
2018/5/2,"9,243.20",0,688.15,0.85921,151.718,19.2378,0.376018,0.005331,0.091623,0.43954,293.95,1.31785,21.6546,4.83149,487.99,2.27637,84.8524,22.2992,2.62936,0.1802,249.814,14.43,4.37111,0.57,0.42331,0.37624,0.4558,17.3432,39.44,0.42099,0.163096,0.37624
2018/5/3,"9,749.70",0,778.95,0.88075,161.252,17.6743,0.370227,0.005489,0.086681,0.4355,308.26,1.47641,22.7351,5.265183,504.83,2.58569,87.748,22.8022,2.59366,0.1898,246.099,14.64,4.37873,0.56,0.43561,0.35966,0.4759,18.3415,44.6,0.44155,0.166551,0.35966
2018/5/4,"9,708.60",0,785.2,0.8897,169.042,17.0572,0.361499,0.005248,0.086128,0.42985,296.16,1.7364,22.3665,5.408032,488.27,2.46629,84.2503,22.0862,2.50654,0.1791,242.009,14.35,4.53371,0.57,0.43053,0.35142,0.45584,17.8784,43.16,0.42297,0.167981,0.35142
2018/5/5,"9,853.50",0,818.33,0.90121,178.526,17.7768,0.368566,0.005232,0.086945,0.43112,307.53,1.66542,22.7909,5.192904,509.44,2.38625,84.4885,22.4841,2.4469,0.1757,241.506,14.43,4.43063,0.56,0.42837,0.3533,0.43302,17.4668,43.81,0.41457,0.176571,0.3533
2018/5/6,"9,656.40",0,793.19,0.86378,172.239,17.3916,0.350233,0.004939,0.08444,0.41071,292.15,1.59889,25.2577,4.988024,486.45,2.30101,83.7418,22.888,2.27147,0.1587,235.488,14.01,4.25098,0.53,0.41857,0.33179,0.41187,16.9708,43.05,0.38979,0.163937,0.33179
2018/5/7,"9,431.60",0,754.03,0.83106,166.019,17.9035,0.339907,0.004974,0.083464,0.39872,281.13,1.72772,23.6333,4.963961,463.14,2.24188,80.0875,21.4059,2.4012,0.1543,235.033,13.78,4.30893,0.53,0.39477,0.3166,0.38788,16.9085,42.11,0.3712,0.157226,0.3166
2018/5/8,"9,196.40",0,748.48,0.80689,159.08,17.9648,0.32505,0.005255,0.082735,0.38096,275.54,1.73174,22.3073,4.983233,443.64,2.44121,76.8351,20.6899,2.26732,0.1544,223.012,13.5,4.43551,0.54,0.37908,0.31298,0.37477,16.0153,45.2,0.36274,0.157496,0.31298
2018/5/9,"9,319.10",0,751.62,0.79047,156.902,17.7935,0.32079,0.005023,0.080428,0.37311,276.65,1.71659,21.4158,4.906597,443.86,2.27413,76.2079,19.9524,2.31828,0.1452,226.886,14.65,4.17738,0.55,0.38028,0.30722,0.36238,16.1053,49.88,0.36061,0.152517,0.30722
2018/5/10,"9,025.70",0,724.4,0.74978,148.445,17.3446,0.295934,0.004791,0.072529,0.34695,263.33,1.84746,19.6955,4.957089,419.96,2.13093,69.6591,18.3722,2.26854,0.1372,217.118,13.78,3.81994,0.54,0.35356,0.27031,0.36919,15.3417,43.88,0.34163,0.141737,0.27031
2018/5/11,"8,408.30",0,676.21,0.67671,136.21,14.7423,0.256429,0.004247,0.064637,0.3113,239.2,1.6709,17.6439,4.434784,393.52,1.83196,63.1688,15.9553,2.04565,0.1202,196.882,12.94,3.99728,0.48,0.32201,0.23899,0.32578,13.2941,54.7,0.29243,0.121926,0.23899
2018/5/12,"8,459.50",0,683.94,0.68317,141.54,14.0118,0.265764,0.004274,0.067042,0.35611,247.3,1.6416,18.088,4.526548,406.43,1.89095,64.441,16.0988,2.13757,0.123,201.857,12.93,3.82991,0.47,0.33151,0.24358,0.32627,13.6815,50.34,0.29967,0.121155,0.24358
2018/5/13,"8,693.50",0,729.37,0.72912,144.462,14.6092,0.277395,0.004472,0.073673,0.3702,261.65,1.74124,18.6713,4.792691,418.15,1.99694,67.354,17.199,2.12842,0.139,207.835,13.15,3.97278,0.5,0.35593,0.25517,0.34932,14.2042,51.95,0.3183,0.128092,0.25517
2018/5/14,"8,674.10",0,727.06,0.72724,147.398,13.7861,0.266685,0.004448,0.070805,0.3623,310.36,1.54936,18.6602,5.05758,433.13,1.92959,65.9929,17.6212,2.24023,0.1386,212.815,12.82,3.9095,0.52,0.36467,0.24986,0.36089,14.1806,53,0.32436,0.125,0.24986
2018/5/15,"8,477.00",0,705.73,0.68507,139.497,12.8344,0.255879,0.004532,0.067617,0.34124,353.48,1.48332,18.1072,4.701746,428.32,1.98722,62.9597,16.784,2.02442,0.1294,202.951,12.51,3.92511,0.47,0.33451,0.25045,0.34687,13.5394,53.01,0.30706,0.118935,0.25045
2018/5/16,"8,344.40",0,706.53,0.70749,139.26,12.6571,0.253037,0.004378,0.071045,0.33133,366.17,1.36354,17.641,4.536924,413.48,1.89061,61.7095,16.3995,1.93484,0.1215,198.927,12.29,3.79933,0.48,0.32495,0.24865,0.34455,13.1543,49.85,0.29582,0.116576,0.24865
2018/5/17,"8,063.00",0,668.97,0.66298,132.629,12.2448,0.241026,0.004189,0.066772,0.30708,314.65,1.2452,16.9345,4.103823,389.14,1.70522,57.6153,15.3752,1.83979,0.1158,191.006,12.37,3.50727,0.44,0.30276,0.24508,0.32115,12.3333,56.21,0.28679,0.112725,0.24508
2018/5/18,"8,245.70",0,693.28,0.6785,136.064,12.8935,0.244274,0.004242,0.0689,0.31614,358.65,1.30143,17.9763,4.38202,395.11,1.75356,59.6404,15.9192,1.8027,0.1184,203.637,15.11,3.60054,0.46,0.31174,0.25353,0.317,12.5386,55.35,0.29891,0.112678,0.25353
2018/5/19,"8,245.10",0,696.76,0.67391,135.162,13.1264,0.243364,0.004233,0.068933,0.31332,343.61,1.44918,17.6793,4.259517,386.07,1.7416,59.1507,16.0544,1.81958,0.1247,197.342,14.33,3.49961,0.46,0.30739,0.2571,0.30018,12.5123,53.51,0.29606,0.114038,0.2571
2018/5/20,"8,529.00",0,716.02,0.69845,139.786,13.9483,0.256475,0.004359,0.076725,0.32816,350.53,1.45755,18.1801,4.46064,402.18,1.82093,63.7297,16.7509,1.90884,0.1261,203.703,14.17,3.62059,0.46,0.3221,0.2665,0.30604,13.0428,53.79,0.30449,0.117822,0.2665
2018/5/21,"8,403.30",0,696.85,0.67578,134.134,13.4113,0.247407,0.004217,0.080896,0.3128,327.86,1.32893,17.5781,4.364929,385.76,1.72187,62.1476,16.0728,1.77247,0.1212,198.314,14.67,3.44387,0.43,0.3103,0.2527,0.29954,12.5422,51.56,0.28981,0.115128,0.2527
2018/5/22,"8,006.00",0,642.17,0.63851,128.161,12.1153,0.221645,0.003874,0.073316,0.29374,312.07,1.14993,16.4389,3.933423,359.86,1.62484,56.951,14.8942,1.61432,0.106,175.338,13.88,3.02792,0.37,0.28813,0.22679,0.28092,11.456,45.49,0.28752,0.105714,0.22679
2018/5/23,"7,512.30",0,577.55,0.59126,118.614,10.6634,0.19895,0.003437,0.067764,0.27527,285.77,1.3231,14.7967,3.49392,342.67,1.46348,51.7309,13.2349,1.38459,0.0964,171.011,12.47,2.65929,0.32,0.26194,0.19358,0.26438,10.5498,41.77,0.25013,0.093837,0.19358
2018/5/24,"7,592.90",0,602.43,0.62915,122.986,12.7528,0.207852,0.003568,0.072495,0.29076,295.33,1.35892,15.7524,3.762299,346.54,1.52983,55.1379,13.8833,1.49425,0.0988,171.423,13.02,2.81179,0.36,0.27085,0.20552,0.27626,11.1492,41.59,0.25729,0.098167,0.20552
2018/5/25,"7,477.70",0,585.39,0.60564,119.096,12.1737,0.19894,0.0035,0.070428,0.28657,282.88,1.27057,15.1312,3.539443,340.63,1.48588,52.8116,13.2308,1.36282,0.0941,164.956,12.99,2.64098,0.34,0.26313,0.19394,0.26278,10.6993,39.03,0.24947,0.09364,0.19394
2018/5/26,"7,361.30",0,586.76,0.60878,118.625,12.2271,0.195814,0.00347,0.072502,0.28204,272.61,1.21205,15.2709,3.552719,325.39,1.47382,52.1829,13.2141,1.30127,0.0939,165.026,12.73,2.59254,0.37,0.25851,0.20031,0.26109,10.7882,39.18,0.26265,0.094327,0.20031
2018/5/27,"7,366.70",0,570.69,0.60463,117.965,12.4341,0.193147,0.00341,0.070147,0.27363,262.75,1.17839,15.1864,3.499601,318.22,1.45782,52.9242,13.1811,1.28659,0.0905,166.453,12.6,2.51089,0.34,0.25673,0.2027,0.26169,10.42,38.4,0.26944,0.092979,0.2027
2018/5/28,"7,119.30",0,512.29,0.54761,111.177,11.5018,0.173234,0.003219,0.059638,0.24983,228.87,1.03165,14.3129,3.101324,288.96,1.348,47.751,12.1259,1.17067,0.0846,149.427,11.89,2.1938,0.32,0.22869,0.18556,0.22038,9.5967,32.9,0.24214,0.087541,0.18556
2018/5/29,"7,467.70",0,566.81,0.59936,119.536,12.1139,0.201922,0.003461,0.064083,0.28203,246.85,1.24738,15.157,3.428089,318.09,1.58527,52.1066,13.1497,1.25004,0.0914,157.284,12.61,2.59015,0.35,0.2407,0.19887,0.243,10.5103,37.21,0.25755,0.095224,0.19887
2018/5/30,"7,400.10",0,557.98,0.59379,117.473,11.8932,0.208753,0.003396,0.061636,0.27535,242.24,1.22587,15.1795,3.454942,307.16,1.56819,51.4827,13.048,1.22763,0.0956,155.325,12.62,2.65751,0.34,0.24223,0.19681,0.24189,10.304,36.35,0.25286,0.095926,0.19681
2018/5/31,"7,502.60",0,577.87,0.61103,118.462,12.2458,0.224001,0.003432,0.060013,0.29612,240.97,1.27283,15.2982,3.421752,306.87,1.75246,53.098,13.3513,1.32557,0.1057,155.785,14.22,2.76548,0.34,0.24557,0.19905,0.24232,10.5786,38.24,0.24994,0.101161,0.19905
2018/6/1,"7,530.80",0,579.3,0.62113,120.334,12.2159,0.221124,0.003441,0.058027,0.28966,240.2,1.24908,15.4676,3.437037,316.83,1.91822,55.6272,14.337,1.51,0.1019,157.641,14.25,2.71772,0.35,0.25448,0.20758,0.23794,10.8018,39.41,0.24902,0.100048,0.20758
2018/6/2,"7,646.60",0,591.3,0.64286,123.485,14.7664,0.227536,0.003583,0.060631,0.29842,249.89,1.27481,15.7903,3.681425,323.1,1.89105,56.7727,14.5253,1.54183,0.1062,162.507,14.68,2.76994,0.36,0.26457,0.22522,0.24447,11.5512,40.9,0.25179,0.103499,0.22522
2018/6/3,"7,729.30",0,619.08,0.68795,125.168,14.5355,0.22705,0.003689,0.061731,0.30421,253.42,1.34612,16.2004,4.057314,330.84,1.80645,56.3979,14.6297,1.55901,0.1044,168.911,14.68,2.81196,0.36,0.26448,0.23241,0.25005,11.8068,40.67,0.25767,0.103069,0.23241
2018/6/4,"7,504.30",0,591.44,0.65597,119.879,13.4678,0.212799,0.003542,0.058539,0.29093,235.64,1.2396,15.239,3.866066,318.36,1.71624,53.4583,13.5929,1.45924,0.0975,160.254,14.26,2.62011,0.33,0.24985,0.21746,0.27221,11.0976,37.96,0.23694,0.09594,0.21746
2018/6/5,"7,631.50",0,608.83,0.67594,122.205,14.1527,0.21899,0.003628,0.06007,0.29407,238.67,1.26386,15.4858,4.049556,318.97,1.74738,54.4787,13.8948,1.43886,0.0986,167.128,15.6,2.68707,0.35,0.25221,0.22748,0.26135,11.3119,38.49,0.23669,0.097862,0.22748
2018/6/6,"7,661.00",0,606.39,0.67329,121.393,13.903,0.214925,0.003727,0.058872,0.29823,235.79,1.32495,15.1712,4.085432,315.57,1.69806,53.8092,13.5994,1.42236,0.1047,164.418,17.27,2.65689,0.33,0.25085,0.21901,0.25471,11.061,38.32,0.2319,0.095617,0.21901
2018/6/7,"7,697.80",0,604.71,0.67774,121.575,14.6266,0.210978,0.003714,0.058776,0.29185,237.37,1.28272,15.2222,4.091343,316.68,1.69689,53.4816,13.5242,1.41429,0.1061,164.098,16.25,2.59467,0.31,0.25545,0.21994,0.25469,11.4445,39.12,0.23294,0.095687,0.21994
2018/6/8,"7,622.10",0,599.67,0.67251,120.004,13.9823,0.204972,0.003664,0.057303,0.28666,236.6,1.27291,15.3694,4.012855,313.31,1.70644,52.3099,13.3166,1.36452,0.1048,158.361,16.23,2.59529,0.3,0.25193,0.21234,0.24607,11.1055,38.56,0.23333,0.093598,0.21234
2018/6/9,"7,515.80",0,593.8,0.6586,117.598,14.0517,0.200945,0.003572,0.056823,0.27994,230.73,1.22723,15.0398,3.874957,299.65,1.62062,50.8526,13.0626,1.32288,0.105,154.537,16.03,2.44662,0.3,0.2446,0.2068,0.24365,10.7437,37.47,0.22879,0.09214,0.2068
2018/6/10,"6,775.10",0,524.64,0.58167,106.698,11.0376,0.17402,0.003136,0.046824,0.24509,199.9,1.05377,12.5935,3.294148,271.09,1.36499,45.3038,11.3672,1.09493,0.0961,139.543,14.15,2.11121,0.24,0.21761,0.17164,0.21756,9.446,32.62,0.19069,0.079753,0.17164
2018/6/11,"6,885.90",0,531.42,0.59928,107.16,11.3235,0.179529,0.003235,0.048228,0.25307,206.87,1.06292,12.9081,3.382938,272.06,1.43949,45.6056,11.9178,1.13648,0.0973,137.947,15.47,2.14917,0.26,0.22195,0.17522,0.21104,9.9699,33.32,0.20037,0.081401,0.17522
2018/6/12,"6,558.20",0,494.48,0.55823,100.05,10.0156,0.163469,0.003091,0.043209,0.22745,194.36,0.90084,14.7611,3.023234,262.15,1.25048,41.2157,11.1447,1.01927,0.0929,125.544,15.26,1.88774,0.23,0.20696,0.15594,0.19748,9.0474,30.88,0.18626,0.076385,0.15594
2018/6/13,"6,312.30",0,476.17,0.52987,93.713,10.0093,0.158076,0.002792,0.040891,0.21922,183.65,0.81654,13.8268,2.827328,247.59,1.20076,37.945,10.4989,0.93801,0.1004,121.878,14.58,1.98543,0.21,0.19022,0.15649,0.19048,8.7957,30.61,0.1849,0.072821,0.15649
2018/6/14,"6,647.10",0,519.49,0.5565,100.95,11.202,0.17072,0.002968,0.044817,0.24003,199,0.94172,14.039,3.008138,269.38,1.2721,40.6836,11.0753,1.04297,0.1017,132.632,14.81,2.27786,0.24,0.20428,0.16571,0.20502,9.4331,34.15,0.19407,0.079219,0.16571
2018/6/15,"6,410.30",0,487.88,0.53333,95.705,10.5108,0.161217,0.00287,0.042267,0.22916,194.67,0.87539,13.8397,2.844889,257.33,1.17888,37.8849,10.5784,0.99951,0.098,122.167,14.99,1.99575,0.23,0.19466,0.15637,0.21031,8.9195,32.94,0.18495,0.075052,0.15637
2018/6/16,"6,505.80",0,496.93,0.53297,96.718,10.5373,0.162351,0.002907,0.042922,0.22999,191.83,0.87215,14.439,2.951152,268.5,1.19362,37.9632,10.5929,0.98582,0.1002,126.515,15.76,2.0224,0.22,0.19576,0.16049,0.21245,9.1455,33.18,0.18452,0.075093,0.16049
2018/6/17,"6,460.30",0,496.43,0.52551,95.065,10.3229,0.160266,0.002887,0.042184,0.22876,188.43,0.83953,14.2286,3.03629,267.08,1.15702,38.5421,10.4254,0.98446,0.1136,123.826,16.52,1.98029,0.21,0.19474,0.15926,0.20937,9.0231,33.64,0.17778,0.073241,0.15926
2018/6/18,"6,719.80",0,517.91,0.53826,98.756,10.6845,0.163912,0.002993,0.044735,0.23265,197.88,0.87122,15.1052,3.247841,265.83,1.17909,39.5339,10.591,1.01945,0.1072,127.381,16.84,2.10904,0.21,0.19881,0.16236,0.21764,9.3999,34.37,0.18111,0.075068,0.16236
2018/6/19,"6,752.40",0,538.22,0.54906,98.813,10.7091,0.167003,0.003017,0.049406,0.23412,198.76,0.87832,15.589,3.19008,262.2,1.17386,39.8958,10.6857,0.99607,0.1027,126.401,16.74,2.10434,0.22,0.19875,0.16212,0.23295,9.2242,36.37,0.18242,0.07555,0.16212
2018/6/20,"6,765.40",0,536.31,0.53989,97.789,10.423,0.161982,0.002993,0.048616,0.23053,194.42,0.87788,17.2977,3.133626,266.44,1.16171,38.9032,10.4051,0.98959,0.1053,122.822,16.06,2.08533,0.23,0.19595,0.16346,0.24192,9.1095,36,0.17949,0.073892,0.16346
2018/6/21,"6,728.00",0,526.01,0.5341,96.815,10.4099,0.158248,0.002982,0.048809,0.22702,191.41,0.85057,17.5812,3.158015,262.42,1.15593,37.6626,10.219,0.95529,0.0998,124.006,17.07,1.98937,0.22,0.18902,0.15968,0.28473,8.9273,35.47,0.17408,0.071791,0.15968
2018/6/22,"6,055.70",0,462.57,0.4823,84.791,8.5363,0.138376,0.002606,0.04278,0.20064,168.79,0.73644,14.4877,2.762663,238.07,0.97704,33.0063,8.8488,0.82805,0.0953,110.857,15.56,1.77411,0.18,0.16542,0.13865,0.23415,8.2087,30.36,0.15049,0.061333,0.13865
2018/6/23,"6,167.30",0,474.14,0.48983,82.816,8.3477,0.137415,0.002654,0.043856,0.20132,172.24,0.7246,14.7971,2.792659,245.6,1.03829,33.9336,8.8195,0.8135,0.0948,115.683,15.58,1.75004,0.19,0.16616,0.13778,0.23822,8.2009,30.66,0.14528,0.060644,0.13778
2018/6/24,"6,154.60",0,454.81,0.47455,80.565,7.998,0.130992,0.002508,0.042006,0.19325,167.57,0.67816,14.8178,2.467732,238.06,0.97519,31.12,8.0343,0.79795,0.0966,121.902,14.39,1.57012,0.18,0.15525,0.13497,0.214,7.7864,30.7,0.13541,0.05603,0.13497
2018/6/25,"6,256.60",0,458.76,0.4808,81.491,8.1761,0.135327,0.002539,0.042095,0.19801,177.07,0.70258,15.8271,2.720997,242.15,1.01672,31.6332,8.3021,0.89859,0.0979,127.274,14.9,1.61963,0.18,0.15872,0.13947,0.22363,7.8315,32.14,0.14448,0.05702,0.13947
2018/6/26,"6,082.10",0,430.33,0.45304,75.843,7.3828,0.125552,0.00245,0.037942,0.18316,162.49,0.6262,14.8789,2.501919,232.16,0.93944,30.0482,8.2056,0.84895,0.0927,121.13,14.06,1.47549,0.17,0.15317,0.13078,0.19961,7.2478,30.25,0.13768,0.053727,0.13078
2018/6/27,"6,154.90",0,442.16,0.47186,80.783,7.9934,0.127623,0.002468,0.039022,0.19125,169,0.64589,15.4794,2.645722,229.9,0.98673,30.3861,8.8083,0.82331,0.0936,129.041,14.08,1.51975,0.17,0.15429,0.13612,0.19529,7.2593,30.14,0.13686,0.056336,0.13612
2018/6/28,"5,883.50",0,421.27,0.44786,74.326,7.3798,0.118401,0.002321,0.036424,0.17787,155.7,0.60957,14.5852,2.373725,221.76,0.91605,28.282,7.7823,0.7655,0.0847,117.17,14.13,1.41621,0.17,0.14695,0.12705,0.18958,6.7352,30.46,0.12643,0.051681,0.12705
2018/6/29,"6,213.30",0,435.37,0.45531,79.015,7.7582,0.125351,0.002414,0.037268,0.18785,164.2,0.66553,15.2818,2.562884,236.39,0.96101,29.5942,8.1576,0.78273,0.0844,127.403,14.5,1.5236,0.16,0.15375,0.13378,0.19457,7.201,32.79,0.1372,0.05736,0.13378
2018/6/30,"6,398.90",0,452.67,0.46486,81.272,8.1191,0.137949,0.002543,0.038121,0.19349,171.65,0.75863,16.1832,2.59333,239.97,1.01006,30.8762,8.4972,0.87171,0.0851,131.439,14.74,1.56042,0.22,0.16469,0.13852,0.20567,7.6222,35.48,0.14586,0.067253,0.13852
2018/7/1,"6,366.80",0,452.57,0.46226,80.042,8.1259,0.14207,0.002536,0.037575,0.19959,171.25,0.80393,16.0422,2.563841,236.59,1.0699,31.3303,8.5312,0.87793,0.0861,130.922,14.37,1.65286,0.24,0.169,0.13979,0.21169,7.9791,34.85,0.14934,0.066724,0.13979
2018/7/2,"6,619.50",0,475.7,0.49005,85.462,8.9728,0.15441,0.002735,0.040005,0.2146,184.5,0.96768,16.679,2.739583,250,1.13604,36.1521,9.1693,0.98051,0.094,141.085,14.6,1.76858,0.25,0.19199,0.16072,0.21659,8.3818,36.83,0.16699,0.071389,0.16072
2018/7/3,"6,513.50",0,461.89,0.48516,84.919,8.8107,0.149804,0.002655,0.038997,0.20525,179.35,0.88338,16.1678,2.632972,242.11,1.14082,35.8804,8.7838,0.88564,0.1479,139.048,14.15,1.65856,0.24,0.18952,0.15792,0.20865,7.9301,35.59,0.15587,0.076858,0.15792
2018/7/4,"6,598.40",0,467.52,0.49194,85.36,8.8876,0.151392,0.002688,0.039417,0.21091,182.8,0.92592,16.8454,2.671604,246.31,1.21018,40.577,8.9159,0.93284,0.1109,139.492,14.02,1.72284,0.24,0.19082,0.16905,0.22659,8.1163,35.73,0.15967,0.080922,0.16905
2018/7/5,"6,546.50",0,468.47,0.47779,83.386,8.8597,0.147543,0.002614,0.038395,0.201,176.02,1.00108,17.3052,2.520891,243.39,1.1521,40.2925,8.6878,0.99932,0.1046,139.213,13.76,1.67786,0.22,0.19248,0.17117,0.22295,8.1402,36.13,0.15602,0.084827,0.17117
2018/7/6,"6,617.70",0,469.9,0.47773,83.243,8.6467,0.145106,0.002636,0.037405,0.2067,177.38,1.01337,18.3375,2.545295,245.06,1.05496,37.5715,8.9512,0.99283,0.0993,134.974,13.43,1.68685,0.23,0.1936,0.17003,0.23561,8.0732,36.42,0.17117,0.085161,0.17003
2018/7/7,"6,765.50",0,485.4,0.4857,85.04,8.8583,0.147805,0.002655,0.037965,0.20825,176.27,0.99745,18.6888,2.531319,249.29,1.10058,38.782,9.1624,0.99186,0.1001,135.508,14.13,1.71852,0.25,0.191,0.17728,0.23964,8.0626,35.49,0.16397,0.081448,0.17728
2018/7/8,"6,714.80",0,486.45,0.47886,82.385,8.6923,0.144985,0.002649,0.037378,0.20982,175.98,0.96883,18.3007,2.531413,244.24,1.08116,39.0843,8.8795,1.01274,0.0996,138.654,13.98,1.71687,0.25,0.18612,0.18118,0.26267,7.8142,33.81,0.16579,0.080255,0.18118
2018/7/9,"6,667.10",0,471.52,0.47383,80.56,7.7054,0.139265,0.002635,0.035626,0.20514,169.71,0.91711,18.1863,2.443012,232.91,1.0364,36.3431,8.5046,0.95746,0.1034,136.662,13.47,1.62981,0.23,0.18137,0.17986,0.25778,7.2039,34.5,0.16367,0.07509,0.17986
2018/7/10,"6,307.20",0,432.67,0.44422,76.039,7.1011,0.128009,0.002458,0.033362,0.19089,163.06,0.82241,16.0783,2.22738,220.46,0.95519,33.3171,7.7915,0.84061,0.0924,122.037,12.77,1.41437,0.21,0.1669,0.16029,0.24036,6.8236,30.98,0.1481,0.066163,0.16029
2018/7/11,"6,389.10",0,445.99,0.45023,78.711,7.0775,0.131369,0.002462,0.033542,0.18958,164.52,0.84549,16.4638,2.221605,218.88,0.99841,33.9273,7.8165,0.85947,0.0958,126.088,12.68,1.43296,0.21,0.17077,0.15882,0.25503,6.8422,31.76,0.15313,0.069089,0.15882
2018/7/12,"6,250.60",0,430.84,0.43767,76.919,6.8961,0.127345,0.002286,0.032306,0.18403,158.44,0.78129,16.3403,2.088558,213.21,0.96428,32.0774,7.5027,0.84831,0.092,120.659,12.12,1.31979,0.2,0.15753,0.15421,0.24305,6.717,30.13,0.14609,0.064773,0.15421
2018/7/13,"6,230.20",0,432.85,0.43727,76.831,6.8999,0.137469,0.002328,0.033294,0.20604,177.69,0.96733,16.2582,2.084955,219.56,0.9617,33.1126,7.6446,0.85791,0.0938,122.057,12.19,1.3269,0.2,0.1583,0.15787,0.28988,6.7166,28.14,0.14452,0.065621,0.15787
2018/7/14,"6,254.80",0,434.09,0.43849,76.542,6.9312,0.136534,0.002344,0.033303,0.20836,185.01,0.98884,16.3933,1.88373,231.13,0.97002,32.4683,7.6546,0.87597,0.0926,122.955,12.09,1.32756,0.19,0.15811,0.16522,0.30498,6.6823,28.48,0.14478,0.065388,0.16522
2018/7/15,"6,362.90",0,450.81,0.44708,79.082,7.4031,0.142328,0.002423,0.0344,0.22131,190.12,1.11508,16.6436,1.934569,238.63,0.99849,33.5277,7.8386,0.89697,0.0955,123.943,12.3,1.36345,0.2,0.16313,0.17595,0.30751,6.8478,28.75,0.14978,0.067105,0.17595
2018/7/16,"6,729.90",0,479.79,0.4819,84.326,8.0964,0.156639,0.002904,0.037699,0.23935,210.77,1.15507,17.3619,1.908361,247.32,1.08229,36.7926,8.3815,0.96359,0.1023,135.422,13.38,1.49752,0.22,0.1745,0.20668,0.32708,7.4422,30.04,0.16285,0.073185,0.20668
2018/7/17,"7,322.00",0,499.87,0.50696,89.468,8.7794,0.171452,0.003254,0.039704,0.25321,216.18,1.24775,17.9367,1.998533,260.24,1.13045,39.2582,8.8384,1.00731,0.1253,143.647,13.72,1.63057,0.25,0.18645,0.22119,0.34726,7.8718,31.79,0.17367,0.079903,0.22119
2018/7/18,"7,383.60",0,480,0.48826,86.74,8.605,0.180374,0.003694,0.039603,0.29769,216.46,1.20654,17.3357,1.910214,265.39,1.089,37.569,8.5804,1.03301,0.116,139.704,12.87,1.54958,0.24,0.18976,0.21627,0.35013,7.9039,31.22,0.23815,0.080925,0.21627
2018/7/19,"7,477.50",0,469.47,0.47694,86.535,8.4221,0.18178,0.003833,0.038003,0.30667,207.05,1.24777,17.4087,1.806035,260.51,1.04256,35.9929,8.3894,1.05675,0.1181,139.742,12.96,1.48966,0.23,0.18833,0.22176,0.33335,7.5677,30.47,0.21557,0.07909,0.22176
2018/7/20,"7,339.40",0,449.38,0.44462,82.499,7.8549,0.161544,0.003409,0.034801,0.26934,189.97,1.05881,16.1163,1.65275,248.19,0.96183,33.1672,7.7242,0.93177,0.1201,130.078,12.08,1.38707,0.21,0.1693,0.20041,0.29416,6.7248,28.05,0.18943,0.071616,0.20041
2018/7/21,"7,408.70",0,461.52,0.45501,84.196,8.0023,0.163584,0.003555,0.035503,0.29358,205.15,1.14978,16.3209,1.860949,256.19,1.00242,34.1749,7.806,0.93738,0.1258,132.359,12.18,1.38504,0.21,0.17136,0.20392,0.30413,6.9821,29.74,0.19138,0.073658,0.20392
2018/7/22,"7,412.30",0,459.02,0.44938,82.894,7.8608,0.169359,0.003487,0.035104,0.28437,223.05,1.12132,16.1401,1.773542,250.74,0.9783,33.1088,7.7945,0.92839,0.1384,128.444,12.14,1.35825,0.21,0.17029,0.20036,0.32131,7.1648,35.45,0.18685,0.070315,0.20036
2018/7/23,"7,723.00",0,450.56,0.44519,81.794,7.9326,0.16451,0.003416,0.034006,0.2855,224.29,1.13557,16.0605,1.819417,241.89,0.93697,32.1174,7.8136,0.91463,0.1334,133.401,12.03,1.3065,0.21,0.17363,0.20381,0.3398,6.8159,32.11,0.17429,0.068399,0.20381
2018/7/24,"8,407.00",0,479.88,0.45813,89.521,8.5956,0.173812,0.003626,0.037996,0.302,233.17,1.11586,16.6364,1.865898,253.73,0.98527,33.8087,8.1876,0.91792,0.1298,147.874,12.16,1.3398,0.2,0.18026,0.21195,0.32738,7.18,30.46,0.17983,0.072587,0.21195
2018/7/25,"8,173.70",0,472.03,0.45943,86.775,8.5224,0.172739,0.003564,0.037105,0.33341,228.93,1.17091,16.5107,1.855593,245.18,0.98714,34.1201,8.0657,0.91879,0.1376,143.109,13,1.39225,0.25,0.18149,0.20833,0.32601,7.1502,30.16,0.18972,0.071367,0.20833
2018/7/26,"7,937.00",0,462.75,0.44956,83.551,8.3039,0.164446,0.003374,0.035904,0.30865,236.76,1.08139,16.6962,2.326666,242.07,1.01318,33.072,7.7707,0.89849,0.1264,136.675,13.34,1.30824,0.26,0.17668,0.19945,0.30386,6.8331,30.05,0.18545,0.068599,0.19945
2018/7/27,"8,187.40",0,470.23,0.45516,84.706,8.4306,0.166069,0.003444,0.036502,0.31761,242.2,1.14657,17.0322,2.51,244.25,1.01279,33.4438,7.8876,0.90752,0.1287,140.233,13.99,1.33015,0.27,0.17734,0.19804,0.32465,7.0261,30.65,0.18693,0.06979,0.19804
